# Inputs
# - sttic: number of `static` items
# - rfn__: number of uninlined function items
#   - rbb__: number of basic blocks in uninlined functions
#     - rssd_: number of `SourceScopeData`s in uninlined functions
#     - rstmt: number of statements in uninlined functions
#       - rplac: number of MIR `Place`s in uninlined functions
#       - rproj: number of MIR projections in uninlined functions
#       - rcnst: number of MIR constants in uninlined functions
#     - rdecl: number of `LocalDecls` in uninlined functions
# - ifn__: number of inlined function items
#   - ibb__: number of basic blocks in inlined functions
#     - issd_: number of `SourceScopeData`s in inlined functions
#     - istmt: number of statements in inlined functions
#       - iplac: number of MIR `Place`s in inlined functions
#       - iproj: number of MIR projections in inlined functions
#       - icnst: number of MIR constants in inlined functions
#     - idecl: number of `LocalDecls` in inlined functions
#
# The nesting shows how things fit together. E.g. a function contains basic
# blocks, which contains statements, which contains places.
# There will be high levels of correlation among many of these inputs.
# The more functions you have, the more of everything else (basic blocks,
# statements, etc.) you'll tend to have.
#
# Outputs
# - t_all__ = t_gen__ + t_opt__ + t_lto__; the main value to be estimated
# - t_gen__ = time to translate MIR to LLVM IR
# - t_opt__ = time for LLVM to process the LLVM IR
# - t_lto__ = time for LLVM to perform thin LTO, if necessary (only for opt builds)
#
# Other
# - cgu_name: CGU name; the first part indicates the benchmark name
# - est__: the current estimation function, approximately equal to sttic + bb___ + stmt_

cgu_name                                     sttic rfn__ ifn__ rbb__ ibb__ rssd_ issd_ rstmt istmt rplac iplac rproj iproj rcnst icnst rdecl idecl est__ t_all__ t_gen__ t_opt__ t_lto__
CGU-prost_build.51d35070718ecd36-cgu.13_____     0    54   125   488   532   620   931  2109  2231  2746  2892   527   762   323   362  1023  1139 12296   236.9     9.2   139.0    88.7
CGU-prost_build.51d35070718ecd36-cgu.14_____     0    36   134   397   634   759  1136  1669  2562  2318  3536   381   888   395   518   763  1350 12293   286.6     7.5   171.9   107.3
CGU-prost_build.51d35070718ecd36-cgu.15_____     0    43   131   328   640   393   733  1209  1758  1602  2618   365  1014   219   326   591  1066 12292   365.7    10.2   207.2   148.2
CGU-tower_layer.4e1ad2db9f149089-cgu.0______     0     2     0     4     0     2     0     6     0    10     0     0     0     3     0     7     0    28    10.5     0.6     8.0     1.8
CGU-cexpr.720b8ec4ab4a0df-cgu.00____________     0    46    81   544  1007   104   435   840  2350  1530  3392   336   838   235   386   546  1220 15553   257.3     7.6   150.5    99.2
CGU-cexpr.720b8ec4ab4a0df-cgu.01____________     0    66   116   497   710   373   680  1659  2156  2433  3095   554   784   323   436   899  1186 13801   325.7     9.7   178.2   137.8
CGU-cexpr.720b8ec4ab4a0df-cgu.02____________     0    19    47   214   937   173   249   629  2302   935  3040   224   672    55   622   312  1008 11641   290.0     5.2   181.3   103.5
CGU-cexpr.720b8ec4ab4a0df-cgu.03____________     0    32    74   300   603    62   430   466  1598   856  2424   176   756   131   197   318   890 10049   229.5     4.6   139.2    85.7
CGU-cexpr.720b8ec4ab4a0df-cgu.04____________     0    58    60   371   374   340   204  1286   860  1684  1250   416   338   402   135   666   510  8231   165.4     5.2    74.8    85.3
CGU-cexpr.720b8ec4ab4a0df-cgu.05____________     0    21    21   228   171   660   385  1286   820  1693  1195   243   130   162   145   588   413  4285    77.5     2.6    35.0    39.9
CGU-cexpr.720b8ec4ab4a0df-cgu.06____________     0    17    18    90    80   226   156   563   299   753   460   236   108    66    45   264   179  2566    60.4     1.7    36.3    22.4
CGU-cexpr.720b8ec4ab4a0df-cgu.07____________     0     4    17    18    96     8   169    34   825    57  1003     7   423    10   151    27   318  2518    59.0     1.5    24.4    33.1
CGU-cexpr.720b8ec4ab4a0df-cgu.08____________     0    17    21   114   108   122   181   360   511   521   621    81   122    41    68   199   235  2366    59.4     2.0    44.2    13.2
CGU-cexpr.720b8ec4ab4a0df-cgu.09____________     0    16    19    52   178    56   155   132   794   238   950    22   166    30   158   106   354  2362    73.3     2.0    39.0    32.2
CGU-cexpr.720b8ec4ab4a0df-cgu.10____________     0    23    22    99   119    76    95   295   309   444   446   110    99    51    63   181   178  2362    77.2     2.5    44.6    30.2
CGU-cexpr.720b8ec4ab4a0df-cgu.11____________     0     6    21    61   189    98   333   254   547   314   849    49   102    44   125   110   273  2354    43.6     1.6    24.9    17.1
CGU-cexpr.720b8ec4ab4a0df-cgu.12____________     0     7    24    55   186    43   364   142   531   183   867    32   132    35   107    78   281  2343    30.8     1.8    21.3     7.8
CGU-cexpr.720b8ec4ab4a0df-cgu.13____________     0    10    23    36   208    27   292   114   703   166   999    20   135    21   159    73   333  2328    52.9     2.0    22.3    28.6
CGU-cexpr.720b8ec4ab4a0df-cgu.14____________     0    13    28   114   114    25   126   194   364   355   531    69   114    52    61   136   211  2328    67.8     2.3    35.5    30.1
CGU-cexpr.720b8ec4ab4a0df-cgu.15____________     0    14    15   101    97   107   201   311   462   431   583   134   100    72    86   162   209  2322    67.4     1.9    33.3    32.3
CGU-zstd_sys.2c5c9b595f51c9ef-cgu.0_________     0    23    16   131    57    55    48   492   123   557   174    49    32   116    31   240    81  1640    54.8     2.1    34.7    17.9
CGU-tower.f3bd69c9177f986a-cgu.0____________     0     2     0     4     0     2     0     0     0     2     0     0     0     2     0     3     0    28     6.3     0.3     2.8     3.2
CGU-arrayref.ca77b292a7e0858c-cgu.0_________     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     5.6     0.2     4.2     1.1
CGU-console.b06e90eedb821560-cgu.00_________     0    67    39   501   158  1300   476  3097  1011  4266  1373   950   274   364   108  1507   521  9509   126.3     7.7    55.6    63.0
CGU-console.b06e90eedb821560-cgu.01_________     0    32    65   373   316   608   417  1422  1150  1905  1554   542   394   273   266   676   655  8567   172.5     6.5   109.3    56.7
CGU-console.b06e90eedb821560-cgu.02_________     2    19    62   382   393   620   740  1554  1431  1850  2089   281   398   308   267   642   757  8143   167.6     4.8    99.4    63.4
CGU-console.b06e90eedb821560-cgu.03_________     4    24    47   331   302   518   427  1416  1471  1877  1826   162   348   335   261   599   686  6475   198.4     4.5   128.1    65.8
CGU-console.b06e90eedb821560-cgu.04_________     0    15    16   168   121   171   226   610   541   784   707   201   124   112    76   264   243  3323    95.3     1.7    51.4    42.2
CGU-console.b06e90eedb821560-cgu.05_________     0    16    17   162   131   474   251   885   539  1183   816   159    92   113   101   416   285  3055    65.7     2.2    31.4    32.1
CGU-console.b06e90eedb821560-cgu.06_________     0    12    23   117   137   116    72   502   398   598   537   207   105   112   133   239   244  3026    45.1     2.4    27.5    15.2
CGU-console.b06e90eedb821560-cgu.07_________     0     3    27    81   151    72   164   471   461   474   685   153   162   147   102   198   272  2884    68.5     4.4    40.3    23.8
CGU-console.b06e90eedb821560-cgu.08_________     0     2    25    44   203    40   371   153   656   198  1022    32   137    30   129    69   338  2405    60.0     2.1    36.5    21.5
CGU-console.b06e90eedb821560-cgu.09_________     0    21    14   109    92   176   149   470   392   675   487   141    88    83    72   246   183  2323    59.4     4.3    36.0    19.1
CGU-console.b06e90eedb821560-cgu.10_________     0    18    27   117   109   135    81   498   258   630   402   101    84    79    49   251   177  2322    61.8     2.0    30.1    29.7
CGU-console.b06e90eedb821560-cgu.11_________     0     5    21    26   189    12   216    66   917    96  1085    10   194    15   194    43   405  2321    81.7     1.7    45.8    34.3
CGU-console.b06e90eedb821560-cgu.12_________     0    16    15   124    71   123   116   416   189   574   314   187    51    78    44   211   129  2317    94.8     2.2    65.3    27.2
CGU-console.b06e90eedb821560-cgu.13_________     0    15    15    94   101   266   189   367   395   527   557   151    87    50    69   178   200  2317    61.3     1.8    34.3    25.2
CGU-console.b06e90eedb821560-cgu.14_________     0    20    33    96   101   246    80   555   111   687   238   140    93    71    42   267   141  2311    76.2     2.1    45.7    28.4
CGU-console.b06e90eedb821560-cgu.15_________     0     9    23    92   122    72   286   235   721   398   875    30   173    64    88   132   319  2310    71.5     2.5    38.0    30.9
CGU-aes.f25f2912bb4f8b0b-cgu.0______________     0    25    23   768   127  2378   249  7264   792 10671  1016   915   207  2788   119  3395   374 10753   417.0     6.7   274.9   135.4
CGU-aes.f25f2912bb4f8b0b-cgu.1______________     0    33     5   117    54   327    41   759   262   906   306  1008    81   132    55   342   119  5553    71.0     1.5    40.9    28.6
CGU-aes.f25f2912bb4f8b0b-cgu.2______________     0    24    31    51   421    54   314    63  3147   174  3274     6   160    45   530    93  1155  3968    84.2     2.9    55.4    26.0
CGU-aes.f25f2912bb4f8b0b-cgu.3______________     1    34    32   129   194   175   306   437   976   623  1193    55   238   102   144   266   458  3434    45.9     3.1    11.8    31.0
CGU-multimap.b04fc71b5620dd7c-cgu.0_________     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     3.5     0.1     2.4     1.0
CGU-wasm_bindgen_futures.d0f57ae60aa1609-cgu.0     1    11    35   127   122   165   303   443   524   567   756   170   250   128   102   188   309  3424    77.0     3.5    37.7    35.7
CGU-wasm_bindgen_futures.d0f57ae60aa1609-cgu.1     0     7    48    56   152   415   263   665   435   831   672   255   191    79    57   267   303  3240    66.4     1.7    36.5    28.2
CGU-wasm_bindgen_futures.d0f57ae60aa1609-cgu.2     0     4    42    57   164   149   279   305   456   408   735   136   212    38    87   136   315  2939    71.0     1.9    35.2    33.9
CGU-wasm_bindgen_futures.d0f57ae60aa1609-cgu.3     0    19    26   113   111   120   274   367   393   488   636    75   131    88    66   209   243  2392    55.7     2.6    25.7    27.5
CGU-wasm_bindgen_futures.d0f57ae60aa1609-cgu.4     0     8    27    59   112   133   208   272   369   355   544    98   138    66    64   130   225  2141    51.9     1.6    24.3    26.0
CGU-wasm_bindgen_futures.d0f57ae60aa1609-cgu.5     0     6    16    65   129   176   250   375   539   496   811    82    92    44    99   173   282  2054    34.4     1.8     9.9    22.7
CGU-wasm_bindgen_futures.d0f57ae60aa1609-cgu.6     0     2    19    38   178    59   311   159   489   200   780    32    93    24   116    67   248  2012    52.2     1.1    18.4    32.6
CGU-wasm_bindgen_futures.d0f57ae60aa1609-cgu.7     0     4    20    45   172    33   319   107   480   134   774    27    90    27    97    56   247  1987    46.2     1.3    22.7    22.2
CGU-wasm_bindgen_futures.d0f57ae60aa1609-cgu.8     0     6    19    19   183    13   288    46   664    81   939    15   126    10   151    38   307  1978    46.1     2.7    15.1    28.4
CGU-zstd_safe.e50b6d5a2455df07-cgu.0________     0    89    18   379    71   377    56  1240   204  1620   298   267    78   262    39   676   132  4530    75.1     4.2    52.3    18.6
CGU-term.a8f5baa950990b5f-cgu.00____________     1    63   154   540   837   529  1379  1918  2954  2416  4159   440   932   409   525   905  1583 15128   364.4    11.9   214.8   137.8
CGU-term.a8f5baa950990b5f-cgu.01____________     0    14    34   594   217   482   202  2707   766  3005  1009   480   356   480   114  1028   377  9021   275.6     5.1   171.7    98.7
CGU-term.a8f5baa950990b5f-cgu.02____________     0    28    73   221   522   267  1325   797  3125   972  4024   184   592   233   558   391  1353  8305   235.2     8.8   117.7   108.7
CGU-term.a8f5baa950990b5f-cgu.03____________     0    27    58   234   415   327   601  1062  1661  1435  2264   321   372   180   267   512   814  7315   134.4     5.4    80.5    48.5
CGU-term.a8f5baa950990b5f-cgu.04____________     0    10    51   141   373   252   725   692  1571   927  2283   315   398    85   242   294   784  6450   107.2     3.5    58.1    45.6
CGU-term.a8f5baa950990b5f-cgu.05____________     0    13    83   140   412    53   393   243   914   402  1520    74   337    57   190   146   596  5508   134.1     4.4    73.1    56.7
CGU-term.a8f5baa950990b5f-cgu.06____________     0     1    49   104   383   172   637   494  1586   566  2160    60   414    95   289   205   739  5305   129.2     3.2    71.6    54.4
CGU-term.a8f5baa950990b5f-cgu.07____________     0     3    72    17   467     6   581    40  1455    66  2165    10   452     7   266    28   792  5236   111.5     4.4    39.6    67.5
CGU-term.a8f5baa950990b5f-cgu.08____________     0    10    59   123   310   173   556   524  1379   637  1861   156   390   102   304   224   691  5215   122.2     3.4    71.6    47.2
CGU-term.a8f5baa950990b5f-cgu.09____________     0    25    50   146   270   277   239   688   855   984  1188   223   298   134   121   346   459  4996   112.4     3.2    66.4    42.8
CGU-term.a8f5baa950990b5f-cgu.10____________     0    31    17   314   131   947   251  1769   539  2337   816   327    92   210   101   809   285  4791    71.9     2.9    31.2    37.8
CGU-term.a8f5baa950990b5f-cgu.11____________     0    13    37   242   179   290   352  1007   899  1176  1208   162   238   145   156   402   459  4547   122.5     3.1    81.2    38.2
CGU-term.a8f5baa950990b5f-cgu.12____________     0    23    50   143   276    79   483   300   761   500  1244   120   283    90   138   186   434  4545   109.8     2.7    71.1    35.9
CGU-term.a8f5baa950990b5f-cgu.13____________     0    25    46   105   208   117   322   355  1106   492  1419    48   540    91   232   214   500  4543   110.5     4.4    65.2    41.0
CGU-term.a8f5baa950990b5f-cgu.14____________     6    23    47    90   329   206   588   379  1102   556  1656   128   272    44   229   213   573  4539   104.5    11.0    52.0    41.5
CGU-term.a8f5baa950990b5f-cgu.15____________     0    22    50   195   264   132   509   503   929   652  1343    92   239    90   162   256   487  4537    68.4     3.9    42.1    22.4
CGU-zstd.b49b8327673a4825-cgu.0_____________     0    19    18   189   108   303   221   661   481   873   701   138    83   103    83   316   253  2963    72.6     4.2    38.3    30.2
CGU-zstd.b49b8327673a4825-cgu.1_____________     0    24    18   147   104   150    68   474   330   662   478    87   110    86    55   265   201  2545    45.7     2.4    31.2    12.2
CGU-zstd.b49b8327673a4825-cgu.2_____________     0    22    14   159    65   161   153   441   256   626   398   107    60    69    45   235   149  2236    72.3     1.5    43.9    26.9
CGU-arc_swap.95d49c305ec66b7e-cgu.0_________     0    22    33    80   266   154   376   321   933   459  1308   136   191    98   232   190   471  3730    61.2     4.2    21.6    35.4
CGU-arc_swap.95d49c305ec66b7e-cgu.1_________     2    12    20    70   179   117   179   281   585   339   904   129    97   100   165   138   334  2649    50.0     2.1    28.4    19.4
CGU-arc_swap.95d49c305ec66b7e-cgu.2_________     0     2    19    38   178    59   311   159   489   200   780    32    93    24   116    67   248  2012    37.3     2.8     6.6    27.8
CGU-arc_swap.95d49c305ec66b7e-cgu.3_________     0     4    20    45   172    33   319   107   480   134   774    27    90    27    97    56   247  1987     7.9     1.1     3.4     3.3
CGU-event_listener.70c322678e528d9c-cgu.0___     0    18    47   247   330   867   402  1598  1194  2112  1638   726   338   236   290   676   646  8295   189.4     5.8   108.0    75.5
CGU-event_listener.70c322678e528d9c-cgu.1___     0     9    29    54   143   129   149   304   401   366   611    89   111    48   111   141   267  2179    19.4     1.8     7.4    10.2
CGU-constant_time_eq.de2cf64f68669705-cgu.0_     0     1     3     5    22     1    40    16   124    18   191     2    24     3    12     8    63   293    28.7     2.4    17.5     8.8
CGU-dashmap.4eea759c251c1c5c-cgu.0__________     0     5    56    99   669   106  1070   599  3375   595  4030   130  1209   185   652   232  1455 10732   151.9     6.2    61.3    84.4
CGU-dashmap.4eea759c251c1c5c-cgu.1__________     1    22    32    91   256   153   364   318   898   463  1256   113   193    57   216   187   446  3654    72.8     3.1    34.4    35.4
CGU-dashmap.4eea759c251c1c5c-cgu.2__________     0     9    19   143   100   246   127   626   323   865   417   158   122    71    58   279   168  2821    56.1     1.8    26.5    27.7
CGU-dashmap.4eea759c251c1c5c-cgu.3__________     0     2    24    12   199    21   287    57   440    71   769    24   113     4   113    26   244  2025    21.9     1.1     7.2    13.5
CGU-dashmap.4eea759c251c1c5c-cgu.4__________     0     2    19    38   178    59   311   159   489   200   780    32    93    24   116    67   248  2012    67.4     1.2    35.4    30.8
CGU-dashmap.4eea759c251c1c5c-cgu.5__________     0     4    20    45   172    33   319   107   480   134   774    27    90    27    97    56   247  1987    45.6     1.7    19.4    24.6
CGU-hostname.2e17b31ea16bc47a-cgu.0_________     0    15    27   156   182   372   333   795   736  1062  1081   159   150   109   138   366   385  3602    37.5     4.3    14.6    18.6
CGU-proc_macro_nested.4e90ab93ebb99b1c-cgu.0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     5.0     0.3     3.7     1.0
CGU-dirs_sys_next.b050dafd25e5c07e-cgu.00___     0    13    71   103   547   160  1255   412  3156   519  4067    85   596    99   580   200  1365  7274   139.9     5.9    54.8    79.3
CGU-dirs_sys_next.b050dafd25e5c07e-cgu.01___     0     8    54   152   380   274   548   743  1144   913  1733    89   320   135   200   310   597  5360   125.6     4.5    70.6    50.6
CGU-dirs_sys_next.b050dafd25e5c07e-cgu.02___     0    22    41   104   198   128   241   345   675   500   941   102   242    48   103   191   371  3490    66.4     2.7    36.5    27.3
CGU-dirs_sys_next.b050dafd25e5c07e-cgu.03___     0    10    17   123   131   363   251   655   539   873   816   113    92    85   101   305   285  2598    52.8     4.9    19.5    28.4
CGU-dirs_sys_next.b050dafd25e5c07e-cgu.04___     0     2    15    18    88     4   139    22   763    40   936     0   420     6   138    16   295  2422    69.1     2.7    34.4    32.0
CGU-dirs_sys_next.b050dafd25e5c07e-cgu.05___     0     8    21    87    73   229   186   520   305   643   471   204   112    74    47   213   181  2384    70.3     2.6    44.3    23.4
CGU-dirs_sys_next.b050dafd25e5c07e-cgu.06___     0     3    25    30   141    36   269   103   664   145   874    35   172    19   149    50   315  2025    69.2     3.4    41.2    24.7
CGU-dirs_sys_next.b050dafd25e5c07e-cgu.07___     0     2    19    38   178    59   311   159   489   200   780    32    93    24   116    67   248  2012    42.5     3.2     7.5    31.9
CGU-dirs_sys_next.b050dafd25e5c07e-cgu.08___     0     4    20    45   172    33   319   107   480   134   774    27    90    27    97    56   247  1987    19.7     1.3    11.8     6.6
CGU-dirs_sys_next.b050dafd25e5c07e-cgu.09___     0     6    19    19   183    13   288    46   664    81   939    15   126    10   151    38   307  1978    36.7     2.1    10.3    24.3
CGU-bit_vec.a81d3ae54fc11955-cgu.0__________     2    11    25   148   174   359   314   787   694  1047  1015   132   165   118   128   357   362  3444    71.2     4.0    31.1    36.1
CGU-derivative.d82572cb7bca5090-cgu.00______     0    62   396  2293  3373  2218  3587 10370 11059 12689 15481  1641  3503  1831  1945  4590  5995 60238  2405.5    30.4  1183.9  1191.2
CGU-derivative.d82572cb7bca5090-cgu.01______     0   117   724   755  3550   190  4096   529  8910  2138 13175   386  4068   437  1409   998  5268 47951  1048.1    24.8   675.7   347.7
CGU-derivative.d82572cb7bca5090-cgu.02______     0    45   242  2069  1172  2642  1530  7577  2545 10679  4031  1808  1519  1600   392  3569  1734 35995  1133.1    15.0   821.9   296.1
CGU-derivative.d82572cb7bca5090-cgu.03______     0   105   432   655  2131   981  2231  2992  4098  4019  6747   796  2613   661   621  1559  2882 33138   872.7    17.5   543.8   311.4
CGU-derivative.d82572cb7bca5090-cgu.04______     0    39   436   249  2229    78  2054   534  5315   900  8059   102  2757   105   851   378  3433 28782   586.4    14.5   354.4   217.5
CGU-derivative.d82572cb7bca5090-cgu.05______     0   138   440   666  1961   840  1950  2182  3892  3386  6330   249  2254   522   725  1359  2836 28401  1047.1    17.7   801.7   227.7
CGU-derivative.d82572cb7bca5090-cgu.06______     0    82   231   823  1164   468  1623  1497  2673  3772  4323  1065  1343   658   405  1610  1796 23541   683.2    13.5   528.9   140.9
CGU-derivative.d82572cb7bca5090-cgu.07______     0    27   282   338  1413   199  2195   881  4031  1245  6029   147  1710   262   631   495  2366 19685   427.6    14.3   270.1   143.3
CGU-derivative.d82572cb7bca5090-cgu.08______     0    34   319   402  1296   216  1865   767  2792  1376  4572   196  1563   292   402   507  2015 18922   465.8    10.8   314.0   141.0
CGU-derivative.d82572cb7bca5090-cgu.09______     1    14   258   194  1202   325  1660   737  2141  1029  3766   332  1441   148   276   336  1639 16865   451.2    17.3   311.5   122.4
CGU-derivative.d82572cb7bca5090-cgu.10______     0    35   205   643  1004   236  1447  1713  2011  2346  3409   194  1138   548   292   978  1451 16857   559.9    10.9   434.4   114.5
CGU-derivative.d82572cb7bca5090-cgu.11______     0   125    58  1110   273  3763   688  6576  1287  8699  1839  1400   387   711   209  2992   675 16829   184.3     8.2    99.5    76.7
CGU-derivative.d82572cb7bca5090-cgu.12______     0    39   207   309  1033   185  1411   805  2920  1304  4273   206  1646   266   437   551  1735 16802   401.5     7.5   282.1   111.9
CGU-derivative.d82572cb7bca5090-cgu.13______     0    56   257   197  1151   442  1436   913  2450  1268  4033   297  1544   100   368   507  1729 16800   376.7     8.2   255.8   112.7
CGU-derivative.d82572cb7bca5090-cgu.14______     0    42   249   496  1081   234  1361   925  2100  1695  3586   201  1239   397   295   683  1640 16799   515.7     8.9   360.3   146.5
CGU-derivative.d82572cb7bca5090-cgu.15______     0    40   250   384  1149   203  1667   665  2386  1279  4079   180  1336   188   306   483  1692 16795   408.1     9.5   289.5   109.0
CGU-lexical_core.c754f63b033aac59-cgu.0_____     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     4.6     0.1     3.7     0.7
CGU-md5.cc62b089efff4278-cgu.0______________     0     2     0     4     0     2     0     2     0    11     0     0     0     4     0     7     0    28     9.9     0.5     7.6     1.7
CGU-fake_simd.72927bdd26c9c6fd-cgu.0________     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     5.1     0.2     3.9     1.0
CGU-peeking_take_while.ae6a96a038b398a6-cgu.0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     5.2     0.3     3.8     1.1
CGU-signal_hook.59a83c75b5e3b622-cgu.00_____     0    65    42   472   164  1300   455  3044   977  4164  1324   922   286   349   107  1468   513  9284   141.1     7.3    67.4    66.4
CGU-signal_hook.59a83c75b5e3b622-cgu.01_____     0    12    98   323   485   237   739  1217  1435  1485  2066   271   468   191   401   521   874  8612   265.9     6.3   179.0    80.5
CGU-signal_hook.59a83c75b5e3b622-cgu.02_____     0    15    70   144   524   258  1186   621  2971   787  3836   177   604   159   528   284  1290  7800   166.3     5.8    82.2    78.3
CGU-signal_hook.59a83c75b5e3b622-cgu.03_____     0    24    30   178    71   595    69  1290    81  1487   174   362    68   144    35   548   124  3463    60.5     1.8    32.1    26.6
CGU-signal_hook.59a83c75b5e3b622-cgu.04_____     0     8    32    74   213   234   358   510   904   598  1183   124   192    96   177   220   476  3273    80.6     2.3    41.6    36.7
CGU-signal_hook.59a83c75b5e3b622-cgu.05_____     0     9    18   141    71   168   127   485   208   676   340   193    82   101    59   234   147  2584    84.2     2.1    62.2    19.8
CGU-signal_hook.59a83c75b5e3b622-cgu.06_____     0     8    27    49   142   118   171   311   564   381   699   133   168    59   142   147   312  2541    75.3     2.1    44.9    28.3
CGU-signal_hook.59a83c75b5e3b622-cgu.07_____     0    13    17   105   116   116    73   350   310   455   489   127    60    92    85   169   187  2295    86.8     2.0    52.7    32.1
CGU-signal_hook.59a83c75b5e3b622-cgu.08_____     0    11    24    86   135   232   306   394   709   486   932    41   144    53   136   173   330  2287    56.4     2.0    35.8    18.6
CGU-signal_hook.59a83c75b5e3b622-cgu.09_____     0     1    15     9    87     2   120    11   734    20   891     0   402     3   135     8   278  2280    49.3     1.5    20.3    27.5
CGU-signal_hook.59a83c75b5e3b622-cgu.10_____     0     5    20    58   183   154   291   281   508   318   781    34   110    88   102   123   248  2263    60.4     1.5    28.1    30.8
CGU-signal_hook.59a83c75b5e3b622-cgu.11_____     0    15    20    90   128   126    71   329   387   444   521   109    75    92   128   179   231  2262    66.3     2.1    39.9    24.3
CGU-signal_hook.59a83c75b5e3b622-cgu.12_____     0    14    29    68   140   160   236   310   515   419   753    82   119    54    90   166   300  2260    59.9     2.0    36.2    21.7
CGU-signal_hook.59a83c75b5e3b622-cgu.13_____     0    21    17   107   113   132    74   432   331   602   507   110    69    92   102   244   215  2256    51.4     2.7    24.4    24.2
CGU-signal_hook.59a83c75b5e3b622-cgu.14_____     0     7    17    88   131   239   251   472   539   628   816    88    92    60   101   220   285  2253    50.2     1.8    25.2    23.2
CGU-signal_hook.59a83c75b5e3b622-cgu.15_____     0     8    20    52   195   100   350   215   603   252   903    24   106    56   135   103   290  2249    51.4     1.7    25.2    24.4
CGU-cookie.fc447b90e5faced8-cgu.00__________     0    40    10   939    82  1060   324  3522  1114  4803  1351   732    74   530   171  1576   441 10371   229.7     5.2   125.0    99.4
CGU-cookie.fc447b90e5faced8-cgu.01__________     1    23    76   367   535   393   722  1444  1936  1755  2689   431   535   305   342   621   949 10179   176.4     6.7    96.8    73.0
CGU-cookie.fc447b90e5faced8-cgu.02__________     4    11    82   261   606   371   872  1046  2345  1384  3181   185   599   206   403   463  1124  9209   194.1     4.9   106.7    82.5
CGU-cookie.fc447b90e5faced8-cgu.03__________     0    15    75   126   571   186  1303   490  3270   625  4232   105   677   122   604   238  1420  8007   149.4     5.2    77.1    67.1
CGU-cookie.fc447b90e5faced8-cgu.04__________     0    10    40    68   187    90   246   247   552   331   810    90   167    44   140   119   323  2813    86.3     2.0    40.4    43.9
CGU-cookie.fc447b90e5faced8-cgu.05__________     0    12    24    87   111    81    98   281   205   385   298   221   126    48    36   140   138  2774   102.4     1.5    72.7    28.2
CGU-cookie.fc447b90e5faced8-cgu.06__________     0    15    18    70   103    84   123   231   485   336   630    74   209    44    73   127   224  2343    64.7     1.4    33.3    29.9
CGU-cookie.fc447b90e5faced8-cgu.07__________     0    19    12   150    54   202    86   517   200   780   267   165    63    53    35   269   107  2340    75.1     2.6    41.2    31.3
CGU-cookie.fc447b90e5faced8-cgu.08__________     0     2    14    18    86     4   121    22   732    40   891     0   402     6   137    16   279  2336    34.5     1.2    21.1    12.3
CGU-cookie.fc447b90e5faced8-cgu.09__________     0     8    22    65   182    40   348   175   515   213   834    31   120    44   104    94   268  2333    26.6     1.7    21.3     3.6
CGU-cookie.fc447b90e5faced8-cgu.10__________     0     5    20    51   183    73   347   227   558   275   854    50   110    34   129   100   274  2278    52.4     1.6    18.2    32.5
CGU-cookie.fc447b90e5faced8-cgu.11__________     0     3    19    19   179    42   367    95   946   142  1168    17   205    10   155    49   402  2274    69.5     1.5    27.2    40.7
CGU-cookie.fc447b90e5faced8-cgu.12__________     0    17    30    90   115    36   237   151   517   281   735    70   139    41   106   120   268  2271    81.5     2.0    44.4    35.1
CGU-cookie.fc447b90e5faced8-cgu.13__________     0     8    17    90   131   240   251   473   539   635   816    89    92    61   101   224   285  2271    49.2     2.1    23.4    23.7
CGU-cookie.fc447b90e5faced8-cgu.14__________     0     9    20    34   190    37   303    82   685   143   973    40   135    14   152    61   317  2268    45.8     1.4    20.2    24.2
CGU-cookie.fc447b90e5faced8-cgu.15__________     0     8    12   108   110    54    26   500   331   521   371    52   130   124    43   215   142  2254    40.4     1.4    19.4    19.6
CGU-failure.a4d110a9dc6be601-cgu.0__________     0    58    30   183   170   269   250   623   611   881   879   139   111   109   129   383   349  3471    80.4     5.0    38.2    37.2
CGU-failure.a4d110a9dc6be601-cgu.1__________     0    18    33    60   134    67   224   249   375   326   602    99   138    29    57   141   257  2306    58.5     1.6    38.2    18.7
CGU-failure.a4d110a9dc6be601-cgu.2__________     1     6    17    57    92   155    43   380   271   462   331   235    63    57    86   155   171  2236    53.5     1.5    30.4    21.6
CGU-schannel.e4c974a50cbb6dcd-cgu.0_________     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     5.1     0.2     3.9     1.0
CGU-crunchy.c5bb2b060ead56bf-cgu.0__________     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     5.2     0.2     3.9     1.1
CGU-maplit.49409f81fd34ed0d-cgu.0___________     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     4.6     0.2     3.7     0.7
CGU-bitvec.613ebd0d21e00b5e-cgu.0___________     0    33     5    50     5    63     5   183     0   286     0    16     0    27     0   145    10   449    28.1     1.2    16.3    10.6
